origin,destination,count,iata,name,city,state,country,latitude,longitude,origin_sum,state_group,ori_state_flights
IAH,LIT,1111,MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88054694,-93.2169225,130289,,
IAH,LRD,716,MSS,Massena Int'l-Richards,Massena,NY,USA,44.93582722,-74.84554583,0,,
IAH,MAF,1187,MSV,Sullivan Cty Intl,Monticello,NY,USA,41.70164917,-74.79501389,0,,
IAH,MCI,2516,MSY,New Orleans International,New Orleans,LA,USA,29.99338889,-90.25802778,39422,,
IAH,MCO,2494,MTH,Florida Keys Marathon,Marathon,FL,USA,24.72614083,-81.05137806,0,,
IAH,MEM,3046,MTJ,Montrose Regional,Montrose,CO,USA,38.50886722,-107.8938333,2419,,
IAH,MFE,2665,MTM,Metlakatla SPB,Metlakatla,AK,USA,55.13104528,-131.5780675,0,,
IAH,MGM,246,MTN,Martin State,Baltimore,MD,USA,39.32566333,-76.41376556,0,,
IAH,MIA,2735,MTO,Coles County Memorial,Mattoon-Charleston,IL,USA,39.47793722,-88.27923833,0,,
IAH,MKE,1673,MTP,Montauk,Montauk,NY,USA,41.07694333,-71.92039972,0,,
IAH,MLU,580,MTV,Blue Ridge,Martinsville,VA,USA,36.63074861,-80.01834917,0,,
IAH,MOB,1420,MTW,Manitowoc County,Manitowoc,WI,USA,44.1287725,-87.68058472,0,,
IAH,MSP,2466,MUE,Waimea-Kohala,Kamuela,HI,USA,20.00132694,-155.6681072,0,,
IAH,MSY,4248,MUT,Muscatine Municipal,Muscatine,IA,USA,41.36786333,-91.14821639,0,,
IAH,MTJ,261,MVC,Monroe County,Monroeville,AL,USA,31.45805306,-87.35104028,0,,
IAH,OAK,722,MVE,Montevideo-Chippewa County,Montevideo,MN,USA,44.96905556,-95.71025,0,,
IAH,OKC,2625,MVI,Monte Vista Muni,Monte Vista,CO,USA,37.52855833,-106.0460533,0,,
IAH,OMA,2098,MVL,Morrisville-Stowe State,Morrisville,VT,USA,44.53460806,-72.61400444,0,,
IAH,ONT,1093,MVM,Machias Valley,Machias,ME,USA,44.70311111,-67.47861111,0,,
IAH,ORD,5651,MVN,Mt Vernon-Outland,Mt. Vernon,IL,USA,38.32335444,-88.85847917,0,,
IAH,ORF,970,MVY,Marthas Vineyard,Marthas Vineyard,MA,USA,41.39302583,-70.6143325,0,,
IAH,PBI,1389,MWA,Williamson County,Marion,IL,USA,37.75313528,-89.01159694,0,,
IAH,PDX,1271,MWC,Lawrence J Timmerman,Milwaukee,WI,USA,43.11092694,-88.03442194,0,,
IAH,PHL,1732,MWH,Grant County,Moses Lake,WA,USA,47.20770806,-119.3201897,0,,
IAH,PHX,4176,MWK,Mount Airy-Surry County,Mount Airy,NC,USA,36.459735,-80.55295722,0,,
IAH,PIT,1713,MWL,Mineral Wells Municipal,Mineral Wells,TX,USA,32.78160556,-98.060175,0,,
IAH,PNS,635,MWM,Windom Municipal,Windom,MN,USA,43.91340167,-95.10940833,0,,
IAH,PSP,216,MWO,Hook Field Municipal,Middletown,OH,USA,39.53102778,-84.39527778,0,,
IAH,RDU,1987,MXA,Manila Municipal,Manila,AR,USA,35.89444444,-90.15456944,0,,
IAH,RIC,970,MXO,Monticello Municipal,Monticello,IA,USA,42.22611111,-91.16708333,0,,
IAH,RNO,428,MYF,Montgomery,San Diego,CA,USA,32.81573306,-117.1395664,0,,
IAH,RSW,1064,MYK,May Creek,May Creek,AK,USA,61.33567417,-142.686775,0,,
IAH,SAN,2392,MYL,McCall,McCall,ID,USA,44.88879556,-116.1017497,0,,
IAH,SAT,3760,MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.67975,-78.92833333,5335,,
IAH,SAV,948,MYU,Mekoryuk,Mekoryuk,AK,USA,60.37142,-166.2706083,0,,
IAH,SDF,396,MYV,Yuba County,Marysville,CA,USA,39.09777278,-121.569825,0,,
IAH,SEA,2393,MYZ,Marysville Municipal,Marysville,KS,USA,39.85416833,-96.63021389,0,,
IAH,SFO,2655,MZJ,Pinal Airpark,Marana,AZ,USA,32.50984389,-111.3253339,0,,
IAH,SHV,1017,MZZ,Marion Municipal,Marion,IN,USA,40.49037278,-85.67914389,0,,
IAH,SJC,995,N00,Maben,Lexington,NY,USA,42.27230778,-74.39403667,0,,
IAH,SJU,732,N03,Cortland Cty-Chase,Cortland,NY,USA,42.59264528,-76.2148825,0,,
IAH,SLC,2696,N04,Griswold,Madison,CT,USA,41.27118222,-72.54972972,0,,
IAH,SMF,1085,N07,Lincoln Park,Lincoln Park,NJ,USA,40.94752444,-74.31450139,0,,
IAH,SNA,1873,N10,Perkiomen Valley,Collegeville,PA,USA,40.20404833,-75.43026306,0,,
IAH,SRQ,70,N12,Lakewood,Lakewood,NJ,USA,40.0667825,-74.17764167,0,,
IAH,STL,736,N13,Bloomsburg Muni,Bloomsburg,PA,USA,40.99778111,-76.43605583,0,,
IAH,TLH,481,N14,Flying W,Lumbrerton,NJ,USA,39.93427778,-74.80725,0,,
IAH,TPA,1963,N23,Sidney Muni,Sidney,NY,USA,42.30258,-75.41595639,0,,
IAH,TUL,2310,N24,Questa Municipal Nr 2,Questa,NM,USA,36.80030556,-105.5975,0,,
IAH,TUS,1670,N25,Westport,"Westport, NY",NY,USA,44.15838611,-73.43290444,0,,
IAH,TYS,1353,N27,Bradford County,Towanda,PA,USA,41.74324028,-76.44457083,0,,
IAH,VPS,420,N29,Magdalena,Magdalena,NM,USA,34.09450778,-107.2978142,0,,
IAH,XNA,1435,N30,Cherry Ridge,Honesdale,PA,USA,41.51533861,-75.25148139,0,,
ICT,ATL,3146,N35,Punxsutawney Muni,Punxsutawney,PA,USA,40.96667472,-78.93000528,0,,
ICT,CID,1,N37,Monticello,Monticello,NY,USA,41.62249167,-74.70141111,0,,
ICT,COS,1,N38,Grand Canyon State,Wellsboro,PA,USA,41.72790028,-77.39651139,0,,
ICT,DEN,1578,N40,Sky Manor,Pittstown,NJ,USA,40.56626889,-74.97864139,0,,
ICT,DFW,1794,N47,Pottstown Muni,Pottstown,PA,USA,40.26040083,-75.67085306,0,,
ICT,DTW,241,N51,Solberg-Hunterdon,Readington,NJ,USA,40.58286278,-74.73656222,0,,
ICT,IAH,1594,N53,Stroudsburg-Pocono,East Stroudsburg,PA,USA,41.03587167,-75.16067889,0,,
ICT,LAX,184,N57,New Garden Flying,Toughkenamon,PA,USA,39.83052639,-75.76974472,0,,
ICT,MCI,1,N66,Oneonta Muni,Oneonta,NY,USA,42.52476694,-75.06446167,0,,
ICT,MEM,1092,N67,Wings,Ambler,PA,USA,40.13647333,-75.26702972,0,,
ICT,MSP,714,N68,Chambersburg Muni,Chambersburg,PA,USA,39.97295167,-77.64326778,0,,
ICT,MSY,1,N69,Stormville,Stormville,NY,USA,41.57698222,-73.73235278,0,,
ICT,OKC,2,N72,Warwick Muni,Warwick,NY,USA,41.28759361,-74.28709472,0,,
ICT,ORD,3005,N73,Red Lion,Vincentown,NJ,USA,39.90415167,-74.74954917,0,,
ICT,PHX,692,N79,Northumberland Cty,Shamokin,PA,USA,40.83692306,-76.55245611,0,,
ICT,PIA,1,N81,Hammonton Muni,Hammonton,NJ,USA,39.66746889,-74.75773444,0,,
ICT,SGF,1,N82,Wurtsboro-Sullivan Cty,Wurtsboro,NY,USA,41.59720444,-74.45840722,0,,
ICT,SLC,1,N85,Alexandria,Pittstown,NJ,USA,40.58757389,-75.01942056,0,,
ICT,STL,1,N87,Trenton-Robbinsville,Robbinsville,NJ,USA,40.21394333,-74.60179472,0,,
IDA,DEN,980,N89,Joseph Y. Resnick,Ellenville,NY,USA,41.72787111,-74.37737583,0,,
IDA,MSP,336,N93,New Golovin,Golovin,AK,USA,64.55305556,-163.0088889,0,,
IDA,SLC,1787,N99,Brandywine,West Chester,PA,USA,39.99472222,-75.58333333,0,,
ILM,ATL,1991,NC14,Rockingham County NC Shiloh,Reidsville,NC,USA,36.43722083,-79.85101,0,,
ILM,CLT,1259,NC67,Ashe County,West Jefferson,NC,USA,36.43243111,-81.41968472,0,,
ILM,CVG,146,ND06,Cavalier Municipal,Cavalier,ND,USA,48.78388139,-97.62981028,0,,
ILM,RDU,1,ND12,Ellendale Municipal,Ellendale,ND,USA,46.01247194,-98.51287889,0,,
IND,ATL,3515,ND17,Harvey Municipal,Harvey,ND,USA,47.79123306,-99.93174222,0,,
IND,AUS,218,ND26,Kenmare Municipal,Kenmare,ND,USA,48.66758278,-102.0475944,0,,
IND,BDL,587,ND28,Lakota Municipal,Lakota,ND,USA,48.0313875,-98.32788111,0,,
IND,BOS,950,ND29,La Moure Rott Municipal,La Moure (New Site),ND,USA,46.34663556,-98.28371,0,,
IND,BWI,1003,ND33,Linton Municipal,Linton,ND,USA,46.21830472,-100.2450028,0,,
IND,CLE,635,ND44,Mott Municipal,Mott,ND,USA,46.359725,-102.3229389,0,,
IND,CLT,1587,ND66,Washburn Municipal,Washburn,ND,USA,47.35305,-101.0273681,0,,
IND,CVG,507,NEW,Lakefront,New Orleans,LA,USA,30.04242056,-90.02825694,0,,
IND,DCA,968,NH12,Plymouth Municipal,Plymouth,NH,USA,43.77923806,-71.75369056,0,,
IND,DEN,2089,NK03,Kamp,Durhamville,NY,USA,43.13472111,-75.64890417,0,,
IND,DFW,2087,NQA,Millington Municipal,Millington,TN,USA,35.35666667,-89.87027778,0,,
IND,DTW,2558,NRN,Norton Municipal,Norton,KS,USA,39.84914444,-99.89320583,0,,
IND,EWR,1717,NUL,Nulato,Nulato,AK,USA,64.72981944,-158.0731889,0,,
IND,FLL,578,NVD,Nevada Municipal,Nevada,MO,USA,37.85206528,-94.30486472,0,,
IND,IAH,1275,NY0,Fulton Cty,Johnstown,NY,USA,42.99821222,-74.32955111,0,,
IND,JAX,366,O02,Nervino,Beckwourth,CA,USA,39.82073556,-120.3543767,0,,
IND,JFK,117,O05,Rogers,Chester,CA,USA,40.28235278,-121.2411683,0,,
IND,LAS,1675,O08,Colusa County,Colusa,CA,USA,39.17903,-121.9933611,0,,
IND,LAX,548,O09,Round Valley,Covelo,CA,USA,39.79015444,-123.2664025,0,,
IND,LGA,1331,O11,Cherokee Nation,Stilwell,OK,USA,35.75703083,-94.64994417,0,,
IND,MCI,1069,O15,Turlock Municipal,Turlock,CA,USA,37.48743556,-120.6968669,0,,
IND,MCO,2298,O16,Garberville,Garberville,CA,USA,40.08597806,-123.8136397,0,,
IND,MDW,1333,O17,Nevada County  Air Park,Grass Valley,CA,USA,39.22402778,-121.0030833,0,,
IND,MEM,1066,O19,Kneeland,Eureka,CA,USA,40.7193,-123.9275531,0,,
IND,MIA,213,O21,Hoopa,Hoopa,CA,USA,41.04290778,-123.6683894,0,,
IND,MKE,738,O22,Columbia,Columbia,CA,USA,38.03042306,-120.4145556,0,,
IND,MSP,1700,O24,Lee Vining,Lee Vining,CA,USA,37.95825861,-119.1065375,0,,
IND,MSY,10,O26,Lone Pine,Lone Pine,CA,USA,36.58826667,-118.0520314,0,,
IND,ORD,4102,O27,Oakdale,Oakdale,CA,USA,37.75634472,-120.8002089,0,,
IND,PHL,495,O28,Ells Field-Willits Municipal,Willits,CA,USA,39.45129778,-123.3722844,0,,
IND,PHX,1457,O31,Healdsburg Municipal,Healdsburg,CA,USA,38.65352083,-122.8994397,0,,
IND,PIT,1,O32,Reedley Municipal,Reedley,CA,USA,36.66633917,-119.4498483,0,,
IND,RDU,673,O35,Hollis Municipal,Hollis,OK,USA,34.70839417,-99.90871194,0,,
IND,RSW,1057,O37,Haigh,Orland,CA,USA,39.72124194,-122.1466508,0,,
IND,SAT,236,O41,Watts-Woodland,Woodland,CA,USA,38.67387639,-121.8720772,0,,
IND,SEA,75,O42,Woodlake,Woodlake,CA,USA,36.39883833,-119.1073289,0,,
IND,SFO,173,O43,Yerington Municipal,Yerington,NV,USA,39.00408444,-119.1579303,0,,
IND,SRQ,155,O45,Hooker Municipal,Hooker,OK,USA,36.85708306,-101.2270903,0,,
IND,TPA,1587,O46,Weed,Weed,CA,USA,41.47487,-122.4530739,0,,
IND,XNA,1,O47,Prague Municipal,Prague,OK,USA,35.48201417,-96.71862944,0,,
INL,MSP,72,O48,Little River,Little River,CA,USA,39.26203778,-123.7537347,0,,
IPL,LAX,646,O52,Sutter County,Yuba City,CA,USA,39.12655889,-121.6091328,0,,
IPL,YUM,343,O53,Medford Municipal,Medford,OK,USA,36.79058417,-97.74899722,0,,
ISP,ATL,215,O54,Lonnie Pool /Weaverville,Weaverville,CA,USA,40.7457,-122.92197,0,,
ISP,BWI,2438,O57,Bryant,Bridgeport,CA,USA,38.26241917,-119.2257094,0,,
ISP,FLL,1087,O59,Cedarville,Cedarville,CA,USA,41.55267139,-120.1663339,0,,
ISP,LAS,366,O60,Cloverdale Municipal,Cloverdale,CA,USA,38.7743525,-122.9922217,0,,
ISP,MCO,2105,O61,Cameron Airpark,Cameron Park,CA,USA,38.68407028,-120.9871642,0,,
ISP,MDW,1427,O65,Okeene Municipal,Okeene,OK,USA,36.11253667,-98.3086825,0,,
ISP,PBI,1090,O68,Mariposa-Yosemite,Mariposa,CA,USA,37.51077,-120.0418439,0,,
ISP,RSW,375,O69,Petaluma Municipal,Petaluma,CA,USA,38.2578325,-122.6055406,0,,
ISP,TPA,1080,O70,Westover Field Amador County,Jackson,CA,USA,38.37680111,-120.7939075,0,,
ITH,DTW,132,O81,Tulelake Municipal,Tulelake,CA,USA,41.88738,-121.3594331,0,,
ITO,HNL,7386,O85,Benton,Redding,CA,USA,40.57487278,-122.4080642,0,,
ITO,KOA,299,O86,Trinity Center,Trinity Center,CA,USA,40.98320111,-122.6941889,0,,
ITO,OGG,366,O88,Rio Vista Municipal,Rio Vista,CA,USA,38.1935,-121.7023889,0,,
IYK,BFL,1,O89,Fall River Mills,Fall River Mills,CA,USA,41.01877417,-121.4333136,0,,
IYK,LAX,956,OAJ,Albert J Ellis,Jacksonville,NC,USA,34.82916444,-77.61213778,1184,,
IYK,PSP,1,OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72129083,-122.2207167,62535,,
JAC,ATL,118,OAR,Marina Municipal,Marina,CA,USA,36.68190278,-121.7624492,0,,
JAC,CVG,13,OBE,Okeechobee County,Okeechobee,FL,USA,27.26282306,-80.84978306,0,,
JAC,DEN,1443,OBU,Kobuk,Kobuk,AK,USA,66.90917056,-156.8610575,0,,
JAC,DFW,214,OCF,Ocala Regional/Jim Taylor,Ocala,FL,USA,29.17261111,-82.22416667,0,,
JAC,IDA,1,OCH,Nacogdoches-A.L. Mangham Jr. Regional,Nacogdoches,TX,USA,31.57802778,-94.70954167,0,,
JAC,LAX,15,OCQ,Oconto Municipal,Oconto,WI,USA,44.8735825,-87.9090525,0,,
JAC,MSP,117,OCW,Warren,Washington,NC,USA,35.57046806,-77.04981306,0,,
JAC,ORD,360,ODO,Odessa-Schlemeyer,Odessa,TX,USA,31.92056722,-102.3870892,0,,
JAC,SLC,1485,ODX,Evelyn Sharp,Ord,NE,USA,41.62425,-98.95236111,0,,
JAN,ATL,2704,OEB,Branch County Memorial,Coldwater,MI,USA,41.93344861,-85.052585,0,,
JAN,BWI,666,OEL,Oakley Municipal,Oakley,KS,USA,39.10994444,-100.8164444,0,,
JAN,CVG,121,OEO,L. O. Simenstad Municipal,Osceola,WI,USA,45.30858944,-92.69008056,0,,
JAN,DCA,293,OFK,Karl Stefan Memorial,Norfolk,NE,USA,41.98546389,-97.43511111,0,,
JAN,DFW,2605,OFP,Hanover County Municipal,Richmond,VA,USA,37.7080325,-77.43601028,0,,
JAN,DTW,689,OGA,Searle,Ogallala,NE,USA,41.11961111,-101.7689444,0,,
JAN,EWR,121,OGB,Orangeburg Municipal,Orangeburg,SC,USA,33.46094444,-80.85891667,0,,
JAN,HOU,1345,OGD,Ogden-Hinckley,Ogden,UT,USA,41.19594417,-112.012175,0,,
JAN,IAH,1721,OGG,Kahului,Kahului,HI,USA,20.89864972,-156.4304578,19940,,
JAN,MCO,381,OGM,Ontonagon County,Ontonagon,MI,USA,46.84547028,-89.36708806,0,,
JAN,MDW,677,OGS,Ogdensburg Intl,Ogdensburg,NY,USA,44.68185361,-75.46549917,0,,
JAN,MEM,1075,OH17,Henry County,Napoleon,OH,USA,41.37427778,-84.06791667,0,,
JAN,ORD,211,OH21,Huron County,Norwalk,OH,USA,41.24476583,-82.55122722,0,,
JAX,ATL,5656,OH30,Put In Bay,Put In Bay,OH,USA,41.63674333,-82.82833333,0,,
JAX,AUS,229,OIC,Lt Warren Eaton,Norwich,NY,USA,42.56655417,-75.52411167,0,,
JAX,BHM,366,OIN,Oberlin Municipal,Oberlin,KS,USA,39.83378278,-100.5394236,0,,
JAX,BNA,1373,OJC,Johnson County Executive,Olathe,KS,USA,38.84760194,-94.73758583,0,,
JAX,BOS,652,OKB,Oceanside Municipal,Oceanside,CA,USA,33.21797639,-117.3515075,0,,
JAX,BWI,1066,OKC,Will Rogers World,Oklahoma City,OK,USA,35.39308833,-97.60073389,25152,,
JAX,CLE,144,OKK,Kokomo Municipal,Kokomo,IN,USA,40.5281775,-86.05899,0,,
JAX,CLT,2520,OKM,Okmulgee Municipal,Okmulgee,OK,USA,35.66813889,-95.94869444,0,,
JAX,CVG,1110,OKS,Garden County,Oshkosh,NE,USA,41.40097222,-102.3550278,0,,
JAX,DCA,896,OKV,Winchester Regional,Winchester,VA,USA,39.14352139,-78.14444444,0,,
JAX,DEN,118,OKZ,Kaolin,Sandersville,GA,USA,32.96672222,-82.83816667,0,,
JAX,DFW,1366,OLD,Dewitt Field-Old Town Municipal,Old Town,ME,USA,44.9525,-68.67433333,0,,
JAX,DTW,508,OLE,Olean Muni,Olean,NY,USA,42.24006611,-78.371685,0,,
JAX,EWR,1581,OLF,L M Clayton,Wolf Point,MT,USA,48.09451778,-105.5750536,0,,
JAX,FLL,1809,OLM,Olympia,Olympia,WA,USA,46.9705,-122.9022083,0,,
JAX,HOU,366,OLS,Nogales International,Nogales,AZ,USA,31.41772222,-110.8478889,0,,
JAX,IAD,743,OLU,Columbus Municipal,Columbus,NE,USA,41.448,-97.34263889,0,,
JAX,IAH,1541,OLV,Olive Branch,Olive Branch,MS,USA,34.97875,-89.78683333,0,,
JAX,IND,366,OLY,Olney-Noble,Olney-Noble,IL,USA,38.72182722,-88.17643278,0,,
JAX,JFK,1068,OLZ,Oelwein Municipal,Oelwein,IA,USA,42.68084472,-91.97447833,0,,
JAX,LAS,236,OMA,Eppley Airfield,Omaha,NE,USA,41.30251861,-95.89417306,27007,,
JAX,LAX,3,OME,Nome,Nome,AK,USA,64.51220222,-165.4452458,1090,,
JAX,LGA,1294,OMH,Orange County,Orange,VA,USA,38.24721639,-78.04561028,0,,
JAX,MCI,226,OMK,Omak,Omak,WA,USA,48.46440222,-119.5180503,0,,
JAX,MEM,871,OMN,Ormond Beach Municipal,Ormond Beach,FL,USA,29.30113889,-81.11380556,0,,
JAX,MIA,218,ONA,Winona Muni-Max Conrad,Winona,MN,USA,44.07721306,-91.70831694,0,,
JAX,MSP,200,ONL,O Neill Municipal,O Neill,NE,USA,42.46988889,-98.68805556,0,,
JAX,MSY,470,ONM,Socorro Municipal,Socorro,NM,USA,34.02247222,-106.9031389,0,,
JAX,ORD,1704,ONO,Ontario Muni,Ontario,OR,USA,44.02052417,-117.013635,0,,
JAX,ORF,712,ONP,Newport Muni,Newport,OR,USA,44.58036111,-124.0579167,0,,
JAX,PHL,1657,ONT,Ontario International,Ontario,CA,USA,34.056,-117.6011944,35072,,
JAX,PIR,2,ONY,Olney Municipal,Olney,TX,USA,33.35088056,-98.81916667,0,,
JAX,RDU,596,ONZ,Grosse Ile Municipal,Detroit - Grosse Ile,MI,USA,42.09860472,-83.16105861,0,,
JAX,TPA,1017,OOA,Oskaloosa Municipal,Oskaloosa,IA,USA,41.22614944,-92.49388278,0,,
JAX,TYS,1,OOH,Hoonah SPB,Hoonah,AK,USA,58.11215944,-135.451805,0,,
JFK,ACK,234,OOK,Toksook Bay,Toksook Bay,AK,USA,60.53337639,-165.1139636,0,,
JFK,ALB,364,OPF,Opa-Locka,Miami,FL,USA,25.907,-80.27838889,0,,
JFK,ATL,2279,OPL,St Landry Parish - Ahart,Opelousas,LA,USA,30.55840556,-92.099375,0,,
JFK,AUS,1356,OPN,Thomaston-Upton County,Thomaston,GA,USA,32.95458861,-84.26315222,0,,
JFK,BDL,631,OQU,Quonset State,North Kingstown,RI,USA,41.5971525,-71.41215333,0,,
JFK,BGR,338,OQW,Maquoketa Municipal,Maquoketa,IA,USA,42.050075,-90.73880472,0,,
JFK,BNA,463,OR33,Boardman,Boardman,OR,USA,45.814825,-119.8205006,0,,
JFK,BOS,7513,ORB,Orr Regional,Orr,MN,USA,48.01592194,-92.85605139,0,,
JFK,BQN,661,ORC,Orange City Municipal,Orange City,IA,USA,42.99026444,-96.06279667,0,,
JFK,BTV,2207,ORD,Chicago O'Hare International,Chicago,IL,USA,41.979595,-87.90446417,350380,,
JFK,BUF,3674,ORE,Orange Municipal,Orange,MA,USA,42.57011889,-72.28860667,0,,
JFK,BUR,1366,ORF,Norfolk International,Norfolk,VA,USA,36.89461111,-76.20122222,16458,,
JFK,BWI,1123,ORG,Orange County,Orange,TX,USA,30.06916667,-93.80091667,0,,
JFK,CHS,1,ORH,Worcester Regional,Worcester,MA,USA,42.26733944,-71.87570944,0,,
JFK,CLE,1392,ORI,Port Lions,Port Lions,AK,USA,57.8853775,-152.8461011,0,,
JFK,CLT,1833,ORL,Executive,Orlando,FL,USA,28.54547222,-81.33294444,0,,
JFK,CMH,571,ORS,Orcas Island,Eastsound,WA,USA,48.70816,-122.9137961,0,,
JFK,CVG,1346,ORT,Northway,Northway,AK,USA,62.96133361,-141.9291369,0,,
JFK,DCA,2941,ORV,Robert(Bob) Curtis Memorial,Noorvik,AK,USA,66.82852667,-161.0277908,0,,
JFK,DEN,1082,OSC,Oscoda - Wurtsmith,Oscoda,MI,USA,44.45260972,-83.38036389,0,,
JFK,DFW,834,OSH,Wittman Regional,Oshkosh,WI,USA,43.98436639,-88.55705944,0,,
JFK,DTW,1848,OSU,Ohio State University,Columbus,OH,USA,40.07977778,-83.07302778,0,,
JFK,EGE,14,OSX,Kosciusko-Attala County,Kosciusko,MS,USA,33.09025889,-89.54201722,0,,
JFK,FLL,4696,OTG,Worthington Municipal,Worthington,MN,USA,43.65506611,-95.57920917,0,,
JFK,HDN,13,OTH,North Bend Muni,North Bend,OR,USA,43.41713889,-124.2460278,515,,
JFK,HOU,943,OTM,Ottumwa Industrial,Ottumwa,IA,USA,41.10659611,-92.44793972,0,,
JFK,HPN,1,OTZ,Ralph Wien Memorial,Kotzebue,AK,USA,66.88467694,-162.5985497,1086,,
JFK,IAD,2299,OUN,University of Oklahoma Westheimer,Norman,OK,USA,35.24556444,-97.47212861,0,,
JFK,IAH,972,OVE,Oroville Municipal,Oroville,CA,USA,39.48775,-121.622,0,,
JFK,IND,125,OVO,North Vernon,North Vernon,IN,USA,39.04563667,-85.60533,0,,
JFK,JAX,1067,OVS,Boscobel,Boscobel,WI,USA,43.16063056,-90.67421833,0,,
JFK,LAS,4471,OWA,Owatonna Degner Regional,Owatonna,MN,USA,44.12339722,-93.26061667,0,,
JFK,LAX,8078,OWB,Owensboro-Daviess County,Owensboro,KY,USA,37.74011111,-87.16683333,0,,
JFK,LGA,2,OWD,Norwood Memorial,Norwood,MA,USA,42.19079694,-71.17310389,0,,
JFK,LGB,1541,OWI,Ottawa Municipal,Ottawa,KS,USA,38.53866667,-95.25297222,0,,
JFK,MCO,5373,OWK,Central Maine,Norridgewock,ME,USA,44.7155,-69.86647222,0,,
JFK,MIA,2737,OWX,Putnam County,Ottawa,OH,USA,41.0355825,-83.98202444,0,,
JFK,MSP,1441,OXB,Ocean City,Ocean City,MD,USA,38.31044444,-75.12397222,0,,
JFK,MSY,1070,OXC,Waterbury-Oxford,Oxford,CT,USA,41.47855556,-73.13525,0,,
JFK,OAK,1177,OXD,Miami University,Oxford,OH,USA,39.50203917,-84.7841425,0,,
JFK,ONT,247,OXI,Starke County,Knox,IN,USA,41.3301875,-86.66473194,0,,
JFK,ORD,3672,OXR,Oxnard,Oxnard,CA,USA,34.20080083,-119.2072164,1292,,
JFK,ORF,277,OXV,Knoxville Municipal,Knoxville,IA,USA,41.29888556,-93.11381556,0,,
JFK,PBI,2534,OYM,St Marys Muni,St Marys,PA,USA,41.41247778,-78.50263139,0,,
JFK,PDX,680,OZA,Ozona Municipal,Ozona,TX,USA,30.73528028,-101.2029719,0,,
JFK,PHL,587,OZW,Livingston County,Howell,MI,USA,42.62950694,-83.98417361,0,,
JFK,PHX,2254,P01,Ajo Municipal,Ajo,AZ,USA,32.45005694,-112.8673778,0,,
JFK,PIT,2244,P04,Bisbee Municipal,Bisbee,AZ,USA,31.36399028,-109.8831286,0,,
JFK,PSE,346,P08,Coolidge Municipal,Coolidge,AZ,USA,32.93594444,-111.4265278,0,,
JFK,PVD,603,P13,San Carlos Apache,Globe,AZ,USA,33.35314722,-110.6673611,0,,
JFK,PWM,1824,P14,Holbrook Municipal,Holbrook,AZ,USA,34.93891389,-110.1395656,0,,
JFK,RDU,4149,P20,Avi Suquilla,Parker,AZ,USA,34.15063889,-114.2712222,0,,
JFK,RIC,1694,P32,H.A. Clark Memorial,Williams,AZ,USA,35.30223222,-112.1940575,0,,
JFK,ROC,2425,P33,Cochise County,Willcox,AZ,USA,32.24540278,-109.8946319,0,,
JFK,RSW,1893,P45,Mount Pleasant-Scottdale,Mount Pleasant,PA,USA,40.10840556,-79.54142694,0,,
JFK,SAN,1630,P52,Cottonwood,Cottonwood,AZ,USA,34.73002111,-112.0351569,0,,
JFK,SEA,1855,P53,Rostraver,Monongahela,PA,USA,40.20972222,-79.83144444,0,,
JFK,SFO,6591,PAE,Snohomish County,Everett,WA,USA,47.90762861,-122.2815892,0,,
JFK,SJC,480,PAH,Barkley Regional,Paducah,KY,USA,37.06083333,-88.77375,0,,
JFK,SJU,3565,PAK,Port Allen,Hanapepe,HI,USA,21.89686833,-159.6033217,0,,
JFK,SLC,1795,PAN,Payson,Payson,AZ,USA,34.25683639,-111.3392558,0,,
JFK,SMF,341,PAO,Palo Alto Arpt of Santa Clara Co,Palo Alto,CA,USA,37.46111944,-122.1150444,0,,
JFK,SRQ,534,PAQ,Palmer Municipal,Palmer,AK,USA,61.59474194,-149.0888242,0,,
JFK,STL,795,PBF,Grider,Pine Bluff,AR,USA,34.17498722,-91.93472028,0,,
JFK,STT,366,PBH,Price County,Phillips,WI,USA,45.70895028,-90.40248472,0,,
JFK,SYR,1824,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,27822,,
JFK,TPA,3390,PBV,St. George,St. George,AK,USA,56.57735278,-169.6637361,0,,
JFK,TUS,132,PCK,Porcupine Creek,Porcupine Creek,AK,USA,67.23789833,-150.2860608,0,,
JNU,ANC,1163,PCM,Plant City Municipal,Plant City,FL,USA,28.00021667,-82.16424167,0,,
JNU,GST,85,PCW,Carl R. Keller,Port Clinton,OH,USA,41.51627778,-82.86869444,0,,
JNU,KTN,364,PCZ,Waupaca Municipal,Waupaca,WI,USA,44.33368778,-89.01549861,0,,
JNU,PSG,363,PDC,Prairie Du Chien Municipal,Prairie Du Chien,WI,USA,43.01928889,-91.12374722,0,,
JNU,SEA,1209,PDK,Dekalb-Peachtree,Atlanta,GA,USA,33.87560444,-84.30196778,0,,
JNU,SIT,863,PDT,Eastern Oregon Regional At Pendleton,Pendleton,OR,USA,45.69505556,-118.8414444,0,,
JNU,YAK,363,PDX,Portland Intl,Portland,OR,USA,45.58872222,-122.5975,57860,,
KOA,DEN,45,PEA,Pella Municipal,Pella,IA,USA,41.40006667,-92.94588333,0,,
