origin,destination,count,iata,name,city,state,country,latitude,longitude,origin_sum,state_group,ori_state_flights,city_unique,city_lat,city_long
ATL,FSD,135,1V0,Navajo State Park,Navajo Dam,NM,USA,36.80833833,-107.6514444,0,,,Canon City,38.42838111,-105.1054994
ATL,FSM,632,1V2,Grant County,Hyannis,NE,USA,42.00942944,-101.7693439,0,,,Delta,38.78539722,-108.0636611
ATL,FWA,1028,1V5,Boulder Muni,Boulder,CO,USA,40.03942972,-105.2258217,0,,,Oneonta,33.97231972,-86.37942722
ATL,GNV,2064,1V6,Fremont County,Canon City,CO,USA,38.42838111,-105.1054994,0,,,Macon,33.13345889,-88.53559806
ATL,GPT,3441,1V9,Blake,Delta,CO,USA,38.78539722,-108.0636611,0,,,Kingston,41.9852525,-73.96409722
ATL,GRB,93,20A,Robbins,Oneonta,AL,USA,33.97231972,-86.37942722,0,,,Beach,46.92362444,-103.9785389
ATL,GRK,642,20M,Macon Municipal,Macon,MS,USA,33.13345889,-88.53559806,0,,,Kremmling,40.05367972,-106.3689467
ATL,GRR,1352,20N,Kingston-Ulster,Kingston,NY,USA,41.9852525,-73.96409722,0,,,St Paul,44.99748861,-92.85568111
ATL,GSO,2866,20U,Beach,Beach,ND,USA,46.92362444,-103.9785389,0,,,Jacksboro,33.228725,-98.14671083
ATL,GSP,2450,20V,McElroy Airfield,Kremmling,CO,USA,40.05367972,-106.3689467,0,,,Burlington,41.77287528,-73.01121667
ATL,GTR,964,21D,Lake Elmo,St Paul,MN,USA,44.99748861,-92.85568111,0,,,McArthur,39.328125,-82.44182167
ATL,GUC,2,21F,Jacksboro Municipal,Jacksboro,TX,USA,33.228725,-98.14671083,0,,,Pontotoc,34.27593833,-89.03839694
ATL,HDN,107,22B,Mountain Meadow Airstrip,Burlington,CT,USA,41.77287528,-73.01121667,0,,,Lehighton,40.80950889,-75.76149639
ATL,HHH,836,22I,Vinton County,McArthur,OH,USA,39.328125,-82.44182167,0,,,Jacksonville,30.27778889,-81.80594722
ATL,HNL,637,22M,Pontotoc County,Pontotoc,MS,USA,34.27593833,-89.03839694,0,,,Quitman,32.08487111,-88.73893389
ATL,HOU,3593,22N,Carbon Cty-Jake Arner Memorial,Lehighton,PA,USA,40.80950889,-75.76149639,0,,,Bayport,40.75843139,-73.05372083
ATL,HPN,2155,23J,Herlong,Jacksonville,FL,USA,30.27778889,-81.80594722,0,,,Devine,29.1384075,-98.94189028
ATL,HSV,2627,23M,Clarke County,Quitman,MS,USA,32.08487111,-88.73893389,0,,,Sylva,35.3168625,-83.20936806
ATL,IAD,5309,23N,Bayport Aerodrome,Bayport,NY,USA,40.75843139,-73.05372083,0,,,Live Oak,30.30105583,-83.02318778
ATL,IAH,5268,23R,Devine Municipal,Devine,TX,USA,29.1384075,-98.94189028,0,,,Dulce,36.828535,-106.8841914
ATL,ICT,3146,24A,Jackson County,Sylva,NC,USA,35.3168625,-83.20936806,0,,,Cuthbert,31.70016583,-84.82492194
ATL,ILM,1996,24J,Suwannee County,Live Oak,FL,USA,30.30105583,-83.02318778,0,,,Ripley,34.72226778,-89.01504944
ATL,IND,3517,24N,Jicarilla Apache Nation,Dulce,NM,USA,36.828535,-106.8841914,0,,,Edinburg,26.44201083,-98.12945306
ATL,ISP,214,25J,Cuthbert-Randolph,Cuthbert,GA,USA,31.70016583,-84.82492194,0,,,Ashland/Lineville,33.28761417,-85.80412861
ATL,JAC,118,25M,Ripley,Ripley,MS,USA,34.72226778,-89.01504944,0,,,Ocean City,39.26347222,-74.60747222
ATL,JAN,2694,25R,International,Edinburg,TX,USA,26.44201083,-98.12945306,0,,,Edna/Ganado,29.00101,-96.58194667
ATL,JAX,5656,26A,Ashland/Lineville,Ashland/Lineville,AL,USA,33.28761417,-85.80412861,0,,,McDermitt,42.00211083,-117.7231972
ATL,JFK,1915,26N,Ocean City Muni cipal,Ocean City,NJ,USA,39.26347222,-74.60747222,0,,,Elberton,34.09519722,-82.81586417
ATL,LAS,4766,26R,Jackson County,Edna/Ganado,TX,USA,29.00101,-96.58194667,0,,,Canby,44.72801889,-96.26309972
ATL,LAW,544,26U,McDermitt State,McDermitt,OR,USA,42.00211083,-117.7231972,0,,,Newberry,34.30927778,-81.63972222
ATL,LAX,5406,27A,Elbert County-Patz,Elberton,GA,USA,34.09519722,-82.81586417,0,,,Georgetown,38.23442528,-84.43468667
ATL,LEX,2213,27D,Myers,Canby,MN,USA,44.72801889,-96.26309972,0,,,Palatka,29.65863889,-81.68855556
ATL,LFT,995,27J,Newberry Municipal,Newberry,SC,USA,34.30927778,-81.63972222,0,,,Grove City,41.14597611,-80.16592194
ATL,LGA,10506,27K,Georgetown-Scott County,Georgetown,KY,USA,38.23442528,-84.43468667,0,,,Ravenna,41.210195,-81.25163083
ATL,LIT,2527,28J,Kay Larkin,Palatka,FL,USA,29.65863889,-81.68855556,0,,,Gardiner,45.04993556,-110.7466008
ATL,LWB,185,29D,Grove City,Grove City,PA,USA,41.14597611,-80.16592194,0,,,Dayton,35.48624611,-84.93109722
ATL,LYH,625,29G,Portage County,Ravenna,OH,USA,41.210195,-81.25163083,0,,,Jamestown,36.34970833,-84.94664472
ATL,MCI,4140,29S,Gardiner,Gardiner,MT,USA,45.04993556,-110.7466008,0,,,Larsen Bay,57.53510667,-153.9784169
ATL,MCN,652,2A0,Mark Anton,Dayton,TN,USA,35.48624611,-84.93109722,0,,,Kotlik,63.03116111,-163.5299278
ATL,MCO,9613,2A1,Jamestown Municipal,Jamestown,TN,USA,36.34970833,-84.94664472,0,,,Lime Village,61.35848528,-155.4403508
ATL,MDT,1789,2A3,Larsen Bay,Larsen Bay,AK,USA,57.53510667,-153.9784169,0,,,Newport,43.38812944,-72.18925417
ATL,MDW,3256,2A9,Kotlik,Kotlik,AK,USA,63.03116111,-163.5299278,0,,,Pittsfield,44.76852778,-69.37441667
ATL,MEI,674,2AK,Lime Village,Lime Village,AK,USA,61.35848528,-155.4403508,0,,,Post Mills,43.884235,-72.25370333
ATL,MEM,4866,2B3,Parlin,Newport,NH,USA,43.38812944,-72.18925417,0,,,Alliance,40.97089139,-81.09981889
ATL,MFE,9,2B7,Pittsfield Municipal,Pittsfield,ME,USA,44.76852778,-69.37441667,0,,,Oakes,46.17301972,-98.07987556
ATL,MGM,2513,2B9,Post Mills,Post Mills,VT,USA,43.884235,-72.25370333,0,,,Lamesa,32.75627778,-101.9194722
ATL,MHT,695,2D1,Barber,Alliance,OH,USA,40.97089139,-81.09981889,0,,,Skiatook,36.357035,-96.01138556
ATL,MIA,6628,2D5,Oakes Municipal,Oakes,ND,USA,46.17301972,-98.07987556,0,,,Commerce,33.29288889,-95.89641806
ATL,MKE,3610,2F5,Lamesa Municipal,Lamesa,TX,USA,32.75627778,-101.9194722,0,,,Bastrop,32.75607944,-91.88057194
ATL,MLB,2000,2F6,Skiatook Municipal,Skiatook,OK,USA,36.357035,-96.01138556,0,,,Steubenville,40.35944306,-80.70007806
ATL,MLI,2590,2F7,Commerce Municipal,Commerce,TX,USA,33.29288889,-95.89641806,0,,,Connellsville,39.95893667,-79.65713306
ATL,MLU,983,2F8,Morehouse Memorial,Bastrop,LA,USA,32.75607944,-91.88057194,0,,,Oakland,39.58027778,-79.33941667
ATL,MOB,2224,2G2,Jefferson County Airpark,Steubenville,OH,USA,40.35944306,-80.70007806,0,,,Somerset,40.03911111,-79.01455556
ATL,MSN,384,2G3,Connellsville,Connellsville,PA,USA,39.95893667,-79.65713306,0,,,Shelbyville,39.41042861,-88.8454325
ATL,MSP,5368,2G4,Garrett County,Oakland,MD,USA,39.58027778,-79.33941667,0,,,Aurora,36.96230778,-93.69531111
ATL,MSY,4695,2G9,Somerset County,Somerset,PA,USA,40.03911111,-79.01455556,0,,,Madisonville,37.35502778,-87.39963889
ATL,MTJ,37,2H0,Shelby County,Shelbyville,IL,USA,39.41042861,-88.8454325,0,,,Rantoul,40.29355556,-88.14236111
ATL,MYR,1853,2H2,Aurora Memorial Municipal,Aurora,MO,USA,36.96230778,-93.69531111,0,,,Clewiston,26.74200972,-81.04978917
ATL,OAJ,1178,2I0,Madisonville Municipal,Madisonville,KY,USA,37.35502778,-87.39963889,0,,,Hinesville,31.78461111,-81.64116667
ATL,OAK,90,2I5,Chanute,Rantoul,IL,USA,40.29355556,-88.14236111,0,,,Louisville,32.98654083,-82.38568139
ATL,OKC,1883,2IS,Airglades,Clewiston,FL,USA,26.74200972,-81.04978917,0,,,Millen,32.89376972,-81.96511583
ATL,OMA,1730,2J2,Liberty County,Hinesville,GA,USA,31.78461111,-81.64116667,0,,,Quincy,30.59786111,-84.55741667
ATL,ONT,796,2J3,Louisville Municipal,Louisville,GA,USA,32.98654083,-82.38568139,0,,,Johnson,37.58271111,-101.73281
ATL,ORD,7677,2J5,Millen,Millen,GA,USA,32.89376972,-81.96511583,0,,,Mangum,34.89172583,-99.52675667
ATL,ORF,2784,2J9,Quincy Municipal,Quincy,FL,USA,30.59786111,-84.55741667,0,,,Telida,63.39387278,-153.2689733
ATL,PBI,4263,2K3,Stanton County Municipal,Johnson,KS,USA,37.58271111,-101.73281,0,,,Princeton,37.11560444,-87.85556944
ATL,PDX,1095,2K4,Scott,Mangum,OK,USA,34.89172583,-99.52675667,0,,,Lawrenceburg,35.2343025,-87.25793222
ATL,PFN,2548,2K5,Telida,Telida,AK,USA,63.39387278,-153.2689733,0,,,Sallisaw,35.43816667,-94.80277778
ATL,PHF,4158,2M0,Princeton-Caldwell County,Princeton,KY,USA,37.11560444,-87.85556944,0,,,Forest,32.35347778,-89.48867944
ATL,PHL,6915,2M2,Lawrenceburg Municipal,Lawrenceburg,TN,USA,35.2343025,-87.25793222,0,,,Millington,35.27897583,-89.93147611
ATL,PHX,4603,2M3,Sallisaw Municipal,Sallisaw,OK,USA,35.43816667,-94.80277778,0,,,Angwin,38.57851778,-122.4352572
ATL,PIA,622,2M4,G. V. Montgomery,Forest,MS,USA,32.35347778,-89.48867944,0,,,Chowchilla,37.11244417,-120.2468406
ATL,PIT,4555,2M8,Charles W. Baker,Millington,TN,USA,35.27897583,-89.93147611,0,,,Independence,36.81382111,-118.2050956
ATL,PNS,4429,2O1,Gansner,Quincy,CA,USA,39.94378056,-120.9468983,0,,,Hinton,35.50592472,-98.34236111
ATL,PVD,1389,2O3,Angwin-Parrett,Angwin,CA,USA,38.57851778,-122.4352572,0,,,Washington Island,45.38620833,-86.92448056
ATL,PWM,904,2O6,Chowchilla,Chowchilla,CA,USA,37.11244417,-120.2468406,0,,,Davis/Woodland/Winters,38.5790725,-121.8566322
ATL,RDU,5411,2O7,Independence,Independence,CA,USA,36.81382111,-118.2050956,0,,,Waynesboro,31.64599472,-88.63475667
ATL,RIC,4532,2O8,Hinton Municipal,Hinton,OK,USA,35.50592472,-98.34236111,0,,,Milton,30.63762083,-86.99365278
ATL,RNO,167,2P2,Washington Island,Washington Island,WI,USA,45.38620833,-86.92448056,0,,,St Elmo,30.50190833,-88.27511667
ATL,ROA,1732,2Q3,Yolo Co-Davis/Woodland/Winters,Davis/Woodland/Winters,CA,USA,38.5790725,-121.8566322,0,,,Kenedy,28.8250075,-97.86558333
ATL,ROC,2489,2R0,Waynesboro Municipal,Waynesboro,MS,USA,31.64599472,-88.63475667,0,,,Vashon,47.45815333,-122.4773506
ATL,RSW,4193,2R4,Peter Prince,Milton,FL,USA,30.63762083,-86.99365278,0,,,Newberg,45.29567333,-122.9553783
ATL,SAN,2857,2R5,St Elmo,St Elmo,AL,USA,30.50190833,-88.27511667,0,,,Chiloquin,42.58319167,-121.8761261
ATL,SAT,3239,2R9,Karnes County,Kenedy,TX,USA,28.8250075,-97.86558333,0,,,Wilbur,47.75320639,-118.7438936
ATL,SAV,3892,2S1,Vashon Municipal,Vashon,WA,USA,47.45815333,-122.4773506,0,,,Muleshoe,34.18513639,-102.6410981
ATL,SBN,1038,2S6,Sportsman Airpark,Newberg,OR,USA,45.29567333,-122.9553783,0,,,Pagosa Springs,37.277505,-107.0558742
ATL,SCE,121,2S7,Chiloquin State,Chiloquin,OR,USA,42.58319167,-121.8761261,0,,,Longmont,40.16367139,-105.1630369
ATL,SDF,2754,2S8,Wilbur,Wilbur,WA,USA,47.75320639,-118.7438936,0,,,Wray,40.10032333,-102.24096
ATL,SEA,2574,2T1,Muleshoe Municipal,Muleshoe,TX,USA,34.18513639,-102.6410981,0,,,Yuma,40.10415306,-102.7129869
ATL,SFO,3462,2V1,Stevens,Pagosa Springs,CO,USA,37.277505,-107.0558742,0,,,Indian Head,38.60053667,-77.07296917
ATL,SGF,1171,2V2,Vance Brand,Longmont,CO,USA,40.16367139,-105.1630369,0,,,Leonardtown,38.31536111,-76.55011111
ATL,SHV,1816,2V5,Wray Municipal,Wray,CO,USA,40.10032333,-102.24096,0,,,Yakutat,59.5624775,-139.7410994
ATL,SJC,640,2V6,Yuma Municipal,Yuma,CO,USA,40.10415306,-102.7129869,0,,,Rockwell City,42.38748056,-94.61803333
ATL,SJU,1874,2W5,Maryland,Indian Head,MD,USA,38.60053667,-77.07296917,0,,,Seminole,32.67535389,-102.652685
ATL,SLC,2860,2W6,Captain Walter Francis Duke Regional,Leonardtown,MD,USA,38.31536111,-76.55011111,0,,,Norfolk,42.12787528,-71.37033556
ATL,SMF,682,2Y3,Yakutat SPB,Yakutat,AK,USA,59.5624775,-139.7410994,0,,,Stevensville,46.52511111,-114.0528056
ATL,SNA,1461,2Y4,Rockwell City Municipal,Rockwell City,IA,USA,42.38748056,-94.61803333,0,,,Geneva,31.05527778,-85.88033333
ATL,SRQ,3326,31F,Gaines County,Seminole,TX,USA,32.67535389,-102.652685,0,,,Water Valley,34.16677639,-89.68619722
ATL,STL,3958,32M,Norfolk,Norfolk,MA,USA,42.12787528,-71.37033556,0,,,Dover,39.21837556,-75.59642667
ATL,STT,451,32S,Stevensville,Stevensville,MT,USA,46.52511111,-114.0528056,0,,,Ritzville,47.12487194,-118.3927539
ATL,STX,67,33J,Geneva Municipal,Geneva,AL,USA,31.05527778,-85.88033333,0,,,Laurens,34.50705556,-81.94719444
ATL,SWF,1617,33M,Water Valley,Water Valley,MS,USA,34.16677639,-89.68619722,0,,,Union,34.68680111,-81.64121167
ATL,SYR,1419,33N,Delaware Airpark,Dover,DE,USA,39.21837556,-75.59642667,0,,,Allegan,42.53098278,-85.82513556
ATL,TLH,2484,33S,Pru,Ritzville,WA,USA,47.12487194,-118.3927539,0,,,Wasco,45.58944444,-120.6741667
ATL,TOL,119,34A,Laurens County,Laurens,SC,USA,34.50705556,-81.94719444,0,,,Lakin,37.96946389,-101.2554472
ATL,TPA,7311,35A,"Union County, Troy Shelton",Union,SC,USA,34.68680111,-81.64121167,0,,,Happy Camp,41.79067944,-123.3889444
ATL,TRI,1809,35D,Padgham,Allegan,MI,USA,42.53098278,-85.82513556,0,,,Heber,40.48180556,-111.4288056
ATL,TUL,1981,35S,Wasco State,Wasco,OR,USA,45.58944444,-120.6741667,0,,,Calico Rock,36.16565278,-92.14523611
ATL,TUP,9,36K,Lakin,Lakin,KS,USA,37.96946389,-101.2554472,0,,,Erwin,35.37880028,-78.73362917
ATL,TUS,668,36S,Happy Camp,Happy Camp,CA,USA,41.79067944,-123.3889444,0,,,Shaktoolik,64.36263194,-161.2025369
ATL,TYS,2428,36U,Heber City Municipal/Russ McDonald,Heber,UT,USA,40.48180556,-111.4288056,0,,,Deer Lodge,46.38881583,-112.7669842
ATL,VLD,938,37T,Calico Rock-Izard County,Calico Rock,AR,USA,36.16565278,-92.14523611,0,,,Loa,38.36247972,-111.5960164
ATL,VPS,3046,37W,Harnett County,Erwin,NC,USA,35.37880028,-78.73362917,0,,,Grove Hill,31.68932389,-87.7613875
ATL,XNA,1769,38A,Shaktoolik,Shaktoolik,AK,USA,64.36263194,-161.2025369,0,,,Cullman,34.26870833,-86.85833611
ATW,ATL,743,38S,Deer Lodge-City-County,Deer Lodge,MT,USA,46.38881583,-112.7669842,0,,,Tazewell,36.41008417,-83.55546167
ATW,CHS,1,38U,Wayne Wonderland,Loa,UT,USA,38.36247972,-111.5960164,0,,,Wadesboro,35.02397611,-80.08127333
ATW,CVG,697,39N,Princeton,Princeton,NJ,USA,40.39834833,-74.65760361,0,,,Augusta,37.67162778,-97.07787222
ATW,DSM,1,3A0,Grove Hill Municipal,Grove Hill,AL,USA,31.68932389,-87.7613875,0,,,Southbridge,42.10092806,-72.03840833
ATW,DTW,1020,3A1,Folsom,Cullman,AL,USA,34.26870833,-86.85833611,0,,,Greenville,45.46302778,-69.55161111
ATW,MKE,1032,3A2,New Tazewell Municipal,Tazewell,TN,USA,36.41008417,-83.55546167,0,,,Marshfield,42.09824111,-70.67212083
ATW,MSP,90,3A3,Anson County,Wadesboro,NC,USA,35.02397611,-80.08127333,0,,,Chester,41.38390472,-72.50589444
ATW,ORD,2288,3AU,Augusta Municipal,Augusta,KS,USA,37.67162778,-97.07787222,0,,,Midland,43.66291528,-84.261325
ATW,XNA,1,3B0,Southbridge Municipal,Southbridge,MA,USA,42.10092806,-72.03840833,0,,,Lake In The Hills,42.20680306,-88.32304028
AUS,ABQ,435,3B1,Greenville Municipal,Greenville,ME,USA,45.46302778,-69.55161111,0,,,Bay City,43.54691667,-83.89550222
AUS,ATL,2252,3B2,Marshfield,Marshfield,MA,USA,42.09824111,-70.67212083,0,,,Cable,46.19424889,-91.24640972
AUS,BNA,792,3B9,Chester,Chester,CT,USA,41.38390472,-72.50589444,0,,,Ephraim,45.13535778,-87.18586556
AUS,BOS,368,3BS,Jack Barstow,Midland,MI,USA,43.66291528,-84.261325,0,,,Frankfort,44.62506389,-86.20061944
AUS,BWI,730,3CK,Lake In The Hills,Lake In The Hills,IL,USA,42.20680306,-88.32304028,0,,,Vivian,32.86133333,-94.01015361
AUS,CLE,380,3CM,James Clements Municipal,Bay City,MI,USA,43.54691667,-83.89550222,0,,,Bristow,35.80685278,-96.42185556
AUS,CLT,659,3CU,Cable Union,Cable,WI,USA,46.19424889,-91.24640972,0,,,Fremont,43.43890528,-85.99478
AUS,CVG,653,3D2,Ephraim/Gibraltar,Ephraim,WI,USA,45.13535778,-87.18586556,0,,,Faulkton,45.03191861,-99.11566417
AUS,DAL,5573,3D4,Frankfort Dow Memorial,Frankfort,MI,USA,44.62506389,-86.20061944,0,,,Wadsworth,41.00158222,-81.75513111
AUS,DEN,2673,3F3,De Soto Parish,Mansfield,LA,USA,32.07345972,-93.76551889,0,,,Ashland,40.90297222,-82.25563889
AUS,DFW,5506,3F4,Vivian,Vivian,LA,USA,32.86133333,-94.01015361,0,,,Williamson,43.23472222,-77.12097222
AUS,DSM,1,3F7,Jones Memorial,Bristow,OK,USA,35.80685278,-96.42185556,0,,,Grand Haven,43.03404639,-86.1981625
AUS,DTW,1,3FM,Fremont Municipal,Fremont,MI,USA,43.43890528,-85.99478,0,,,Point Pleasant,38.91463889,-82.09858333
AUS,ELP,1349,3FU,Faulkton Municipal,Faulkton,SD,USA,45.03191861,-99.11566417,0,,,Phillipsburg,39.91344194,-84.40030889
AUS,EWR,949,3G3,Wadsworth Municipal,Wadsworth,OH,USA,41.00158222,-81.75513111,0,,,Ridgeland,32.49268694,-80.99233028
AUS,FLL,481,3G4,Ashland County,Ashland,OH,USA,40.90297222,-82.25563889,0,,,Greensboro,33.59766667,-83.139
AUS,HOU,2319,3G7,Williamson/Sodus,Williamson,NY,USA,43.23472222,-77.12097222,0,,,Junction City,39.04327556,-96.84328694
AUS,HRL,367,3GM,Grand Haven Memorial Airpark,Grand Haven,MI,USA,43.03404639,-86.1981625,0,,,Syracuse,37.99167972,-101.7462822
AUS,IAD,670,3I2,Mason County,Point Pleasant,WV,USA,38.91463889,-82.09858333,0,,,Troy/Marine/St. Louis,38.73290861,-89.80656722
AUS,IAH,3691,3I7,Phillipsburg,Phillipsburg,OH,USA,39.91344194,-84.40030889,0,,,Leoti,38.45696333,-101.3532161
AUS,IND,218,3J1,Ridgeland,Ridgeland,SC,USA,32.49268694,-80.99233028,0,,,Lincoln,40.15847222,-89.33497222
AUS,JAX,226,3J7,Greene County Airpark,Greensboro,GA,USA,33.59766667,-83.139,0,,,Litchfield,39.16635306,-89.67489694
AUS,JFK,1358,3JC,Freeman,Junction City,KS,USA,39.04327556,-96.84328694,0,,,Lafayette,36.518375,-86.05828083
AUS,LAS,1231,3K3,Syracuse-Hamilton County Municipal,Syracuse,KS,USA,37.99167972,-101.7462822,0,,,Reform,33.38900611,-88.00557806
AUS,LAX,1733,3K6,St Louis-Metro East,Troy/Marine/St. Louis,IL,USA,38.73290861,-89.80656722,0,,,Peoria,40.79525917,-89.6134025
AUS,LBB,692,3K7,Mark Hoard Memorial,Leoti,KS,USA,38.45696333,-101.3532161,0,,,Old Bridge,40.32988667,-74.34678694
AUS,LGB,245,3LC,Logan County,Lincoln,IL,USA,40.15847222,-89.33497222,0,,,Mahnomen,47.25996056,-95.92809778
AUS,MAF,470,3LF,Litchfield Municipal,Litchfield,IL,USA,39.16635306,-89.67489694,0,,,Northwood,47.72423333,-97.59042222
AUS,MCI,459,3M7,Lafayette Municipal,Lafayette,TN,USA,36.518375,-86.05828083,0,,,Gustine,37.26271722,-120.9632586
AUS,MCO,632,3M8,North Pickens,Reform,AL,USA,33.38900611,-88.00557806,0,,,Purcell,34.97979444,-97.38586167
AUS,MDW,712,3M9,Warren Municipal,Warren,AR,USA,33.56044333,-92.08538861,0,,,Sayre,35.16755222,-99.65787361
AUS,MEM,834,3MY,Mt. Hawley Auxiliary,Peoria,IL,USA,40.79525917,-89.6134025,0,,,Walters,34.37258444,-98.40588583
AUS,MSP,55,3N6,Old Bridge,Old Bridge,NJ,USA,40.32988667,-74.34678694,0,,,Hollister,36.89334528,-121.4102706
AUS,MSY,444,3N8,Mahnomen County,Mahnomen,MN,USA,47.25996056,-95.92809778,0,,,Afton,36.5775775,-94.86190028
AUS,OAK,236,3ND0,Northwood Municipal,Northwood,ND,USA,47.72423333,-97.59042222,0,,,Beeville,28.36455528,-97.79208194
AUS,OKC,88,3O1,Gustine,Gustine,CA,USA,37.26271722,-120.9632586,0,,,Crowley,30.16173611,-92.48396111
AUS,ONT,305,3O3,Municipal,Purcell,OK,USA,34.97979444,-97.38586167,0,,,Many,31.54489667,-93.48645306
AUS,ORD,2514,3O4,Sayre Municipal,Sayre,OK,USA,35.16755222,-99.65787361,0,,,Jennings,30.24269333,-92.67344778
AUS,ORF,1,3O5,Walters Municipal,Walters,OK,USA,34.37258444,-98.40588583,0,,,Illinois Valley (Cave Junction),42.10372417,-123.6822911
AUS,PHL,290,3O7,Hollister Municipal,Hollister,CA,USA,36.89334528,-121.4102706,0,,,Grants Pass,42.51011722,-123.3879894
AUS,PHX,2783,3O9,Grand Lake Regional,Afton,OK,USA,36.5775775,-94.86190028,0,,,Condon,45.24651889,-120.1664233
AUS,RDU,231,3R0,Beeville Municipal,Beeville,TX,USA,28.36455528,-97.79208194,0,,,Saginaw - H.Browne,43.43341028,-83.86245833
AUS,SAN,719,3R1,Bay City Municipal,Bay City,TX,USA,28.973255,-95.86345528,0,,,St Charles,38.84866139,-90.50011833
AUS,SEA,149,3R2,Le Gros Memorial,Crowley,LA,USA,30.16173611,-92.48396111,0,,,Boyceville,45.042185,-92.0293475
AUS,SFO,610,3R4,Hart,Many,LA,USA,31.54489667,-93.48645306,0,,,La Grange,29.90930556,-96.9505
AUS,SJC,968,3R7,Jennings,Jennings,LA,USA,30.24269333,-92.67344778,0,,,Niles,41.83590806,-86.22517611
AUS,SLC,548,3S4,Illinois Valley,Illinois Valley (Cave Junction),OR,USA,42.10372417,-123.6822911,0,,,Anaconda,46.15313278,-112.86784
AUS,SNA,245,3S8,Grants Pass,Grants Pass,OR,USA,42.51011722,-123.3879894,0,,,Benchmark,47.48133194,-112.8697678
AUS,STL,95,3S9,Condon State-Pauling,Condon,OR,USA,45.24651889,-120.1664233,0,,,Big Sandy,48.16247972,-110.1132631
AUS,TPA,367,3SG,Harry W Browne,Saginaw - H.Browne,MI,USA,43.43341028,-83.86245833,0,,,Fort Morgan,40.33423194,-103.8039508
AUS,TUL,88,3SQ,St Charles,St Charles,MO,USA,38.84866139,-90.50011833,0,,,Shawano,44.78777778,-88.56152444
AUS,TUS,228,3T3,Boyceville Municipal,Boyceville,WI,USA,45.042185,-92.0293475,0,,,West Union,42.98508917,-91.79060417
AVL,ATL,1936,3T5,Fayette Regional Air Center,La Grange,TX,USA,29.90930556,-96.9505,0,,,Winterset,41.36276778,-94.02106194
AVL,CVG,167,3TR,Jerry Tyler Memorial,Niles,MI,USA,41.83590806,-86.22517611,0,,,Haines,59.23495111,-135.4407181
AVL,DTW,768,3U3,Bowman,Anaconda,MT,USA,46.15313278,-112.86784,0,,,Coatesville,39.97897222,-75.86547222
AVL,EWR,658,3U7,Benchmark,Benchmark,MT,USA,47.48133194,-112.8697678,0,,,Manila,40.98607,-109.6784811
AVL,IAH,459,3U8,Big Sandy,Big Sandy,MT,USA,48.16247972,-110.1132631,0,,,Manti,39.32912833,-111.6146397
AVL,MCO,47,3V4,Fort Morgan Municipal,Fort Morgan,CO,USA,40.33423194,-103.8039508,0,,,Melbourne,36.07079222,-91.82914667
AVL,MSP,364,3WO,Shawano Municipal,Shawano,WI,USA,44.78777778,-88.56152444,0,,,White Cloud,43.55974139,-85.77421944
AVP,ATL,586,3Y2,George L Scott Municipal,West Union,IA,USA,42.98508917,-91.79060417,0,,,Keystone Heights,29.84475,-82.04752778
AVP,CVG,356,3Y3,Winterset Madison County,Winterset,IA,USA,41.36276778,-94.02106194,0,,,Poplar,48.11595861,-105.1821928
AVP,DTW,722,3Z9,Haines SPB,Haines,AK,USA,59.23495111,-135.4407181,0,,,Star,35.38819528,-79.79281667
AVP,HPN,1,40J,Perry-Foley,Perry,FL,USA,30.06927778,-83.58058333,0,,,Dover-Foxcroft,45.18338806,-69.2328225
AVP,JFK,2,40N,Chester Cty-G O Carlson,Coatesville,PA,USA,39.97897222,-75.86547222,0,,,Millbrook,41.70742861,-73.73802889
AVP,LGA,3,40U,Manila,Manila,UT,USA,40.98607,-109.6784811,0,,,Rockingham,34.89107083,-79.75905806
AVP,ORD,716,41U,Manti-Ephraim,Manti,UT,USA,39.32912833,-111.6146397,0,,,North Bass Island,41.71932528,-82.82196917
AZO,CVG,148,42A,Melbourne Municipal,Melbourne,AR,USA,36.07079222,-91.82914667,0,,,Kountze/Silsbee,30.33633806,-94.25754361
AZO,DTW,1177,42C,White Cloud,White Cloud,MI,USA,43.55974139,-85.77421944,0,,,Blairsville,34.85508722,-83.996855
AZO,FAR,1,42J,Keystone Airpark,Keystone Heights,FL,USA,29.84475,-82.04752778,0,,,Carrington,47.45111111,-99.15111111
AZO,MSP,245,42S,Poplar,Poplar,MT,USA,48.11595861,-105.1821928,0,,,Red Hook,41.98458333,-73.83596556
AZO,ORD,2352,43A,Montgomery County,Star,NC,USA,35.38819528,-79.79281667,0,,,Canton,34.31058333,-84.42391667
AZO,XNA,1,44B,Dover/Foxcroft,Dover-Foxcroft,ME,USA,45.18338806,-69.2328225,0,,,Cheraw,34.71258333,-79.95794444
BDL,ATL,2141,44N,Sky Acres,Millbrook,NY,USA,41.70742861,-73.73802889,0,,,Manville,40.52438417,-74.59839194
BDL,BNA,366,45J,Rockingham-Hamlet,Rockingham,NC,USA,34.89107083,-79.75905806,0,,,Curtis,40.63750778,-100.4712539
BDL,BWI,2880,45OH,North Bass Island,North Bass Island,OH,USA,41.71932528,-82.82196917,0,,,Cochran,32.39936111,-83.27591667
BDL,CLE,544,45R,Kountz - Hawthorne,Kountze/Silsbee,TX,USA,30.33633806,-94.25754361,0,,,Clare,43.83111111,-84.74133333
